Cliente_Inativo,Sexo,Aposentado,Casado,Dependentes,Meses_Contrato,Assinatura_Telefone,Assinatura_MultiTelefone,Assinatura_Internet,Assinatura_Seguro_online,Assinatura_Backup,Assinatura_Seguro_dispositivo,Assinatura_Suporte_tecnico,Assinatura_TV,Assinatura_Filmes,Tipo_Contrato,Fatura_Online,Forma_Pagamento,Valor_Mensal,Valor_Diario,Valor_Anual
0,0,1,0,1,34,0,0,0,0,1,1,0,0,0,0,1,3,64.2,2.14,2106.3
0,0,0,0,1,27,0,0,1,0,0,0,1,1,0,1,0,1,76.1,2.5366666666666666,2093.4
0,0,0,1,1,60,0,0,2,2,2,2,2,2,2,2,1,0,20.6,0.6866666666666668,1093.0
1,1,1,0,1,17,0,0,1,0,0,0,1,1,0,1,0,1,76.45,2.5483333333333333,1233.4
1,0,0,0,1,71,0,1,1,0,1,0,1,0,1,2,0,3,93.7,3.1233333333333335,6585.35
0,1,0,0,0,56,0,1,1,0,1,1,0,0,1,2,0,1,103.2,3.44,5873.75
1,1,0,0,1,61,0,1,1,0,0,0,0,0,0,2,0,1,94.1,3.1366666666666663,5638.3
0,1,0,0,0,15,1,2,0,1,1,0,1,1,0,1,0,3,30.2,1.0066666666666666,469.65
0,0,0,0,1,70,1,2,0,1,0,1,0,0,1,2,1,3,64.55,2.1516666666666664,4504.9
0,0,0,1,0,1,1,2,0,0,1,0,1,1,0,1,1,0,24.7,0.8233333333333334,24.7
0,1,0,0,0,42,0,0,0,1,1,0,0,1,1,0,1,2,63.7,2.1233333333333335,2763.35
0,0,0,1,1,1,0,0,2,2,2,2,2,2,2,1,1,2,19.95,0.6649999999999999,19.95
0,0,1,1,1,2,0,1,1,0,1,0,1,1,1,1,0,1,84.05,2.8016666666666667,186.05
0,1,0,0,1,72,0,0,2,2,2,2,2,2,2,2,1,3,20.7,0.69,1492.1
0,1,0,0,1,52,0,0,0,1,0,0,1,0,1,0,0,0,75.4,2.5133333333333336,3865.45
0,0,0,0,0,57,0,0,0,1,0,0,1,1,0,0,1,1,53.45,1.7816666666666667,3053.0
0,1,0,1,1,7,0,0,2,2,2,2,2,2,2,0,1,0,19.5,0.65,128.6
0,1,0,1,1,47,0,1,1,1,0,0,1,0,0,0,1,3,94.8,3.1599999999999997,4535.85
0,0,0,1,1,65,0,1,1,0,0,0,0,0,1,0,0,3,105.05,3.5016666666666665,6744.25
0,0,0,0,0,72,0,1,2,2,2,2,2,2,2,0,0,3,23.3,0.7766666666666667,1623.15
0,1,0,1,1,68,0,1,2,2,2,2,2,2,2,2,0,3,24.15,0.8049999999999999,1498.85
1,1,0,1,1,1,0,1,2,2,2,2,2,2,2,1,0,0,24.05,0.8016666666666666,24.05
1,1,0,1,1,4,0,0,1,0,1,0,1,1,0,1,0,1,70.2,2.3400000000000003,237.95
1,0,0,0,1,37,0,1,1,0,1,1,1,0,1,1,0,1,99.5,3.316666666666667,3762.0
0,0,0,1,1,72,0,0,2,2,2,2,2,2,2,2,0,3,21.15,0.705,1419.4
0,1,1,0,1,48,0,1,1,0,1,1,1,1,1,1,0,2,91.05,3.0349999999999997,4370.75
1,0,0,0,0,7,0,0,1,0,1,0,1,1,0,1,0,1,69.0,2.3,506.9
0,0,0,1,1,1,0,0,2,2,2,2,2,2,2,1,1,2,19.55,0.6516666666666667,19.55
0,1,0,0,0,35,0,1,0,0,1,0,0,0,1,0,0,3,73.45,2.4483333333333333,2661.1
0,1,0,1,1,44,0,0,1,0,1,1,0,0,1,2,1,3,100.1,3.3366666666666664,4378.35
0,0,0,0,1,37,1,2,0,1,1,0,0,0,0,2,1,1,45.4,1.5133333333333332,1593.1
0,0,0,0,0,65,0,0,0,1,0,1,1,1,0,0,1,3,61.35,2.045,3874.1
0,0,0,0,0,59,0,1,0,1,0,0,0,1,0,0,1,0,65.5,2.183333333333333,3801.3
0,0,0,1,1,22,1,2,0,0,1,1,1,0,1,1,0,1,50.6,1.6866666666666668,1073.3
0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,3,70.45,2.3483333333333336,70.45
0,1,0,0,1,54,1,2,0,0,0,0,1,1,0,1,1,1,30.4,1.0133333333333332,1621.35
0,1,0,1,1,44,0,1,1,1,0,1,1,0,1,1,0,1,111.5,3.716666666666667,4915.15
0,0,0,0,0,6,0,0,2,2,2,2,2,2,2,2,1,0,20.1,0.67,100.35
0,0,0,1,1,50,0,0,2,2,2,2,2,2,2,0,1,3,19.75,0.6583333333333333,989.05
0,1,0,1,1,13,0,0,2,2,2,2,2,2,2,0,1,2,19.3,0.6433333333333333,259.65
1,1,0,1,1,3,1,2,0,0,1,0,1,1,0,1,1,1,24.75,0.825,66.95
0,0,0,1,1,1,0,0,2,2,2,2,2,2,2,1,1,0,20.35,0.6783333333333333,20.35
0,1,0,1,0,27,0,0,2,2,2,2,2,2,2,2,1,2,19.7,0.6566666666666666,509.3
0,1,0,0,0,71,0,0,1,1,0,1,0,0,1,2,1,2,109.3,3.643333333333333,7782.85
0,1,0,0,1,14,0,0,0,0,1,0,1,1,0,0,1,1,44.6,1.4866666666666668,641.25
0,1,0,1,1,31,0,0,1,0,0,1,1,0,1,1,0,1,101.4,3.3800000000000003,3143.65
0,0,0,0,1,20,0,0,1,1,0,0,0,0,0,1,0,1,96.55,3.2183333333333333,1901.65
0,0,0,1,1,12,0,0,0,0,1,0,1,1,0,1,1,3,43.8,1.46,540.95
0,1,0,1,0,40,1,2,0,1,0,0,0,1,0,0,1,0,40.25,1.3416666666666666,1564.05
1,1,0,1,1,6,1,2,0,0,0,0,1,1,0,1,0,2,30.5,1.0166666666666666,208.7
0,1,0,0,0,72,0,0,2,2,2,2,2,2,2,2,0,2,19.8,0.66,1414.65
0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,2,49.0,1.6333333333333333,49.0
1,0,0,1,1,4,0,0,1,0,1,0,1,1,0,1,0,2,70.05,2.335,266.9
1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,77.15,2.5716666666666668,77.15
0,1,0,0,1,64,0,1,0,0,0,1,0,0,0,2,0,3,76.1,2.5366666666666666,4818.8
1,0,0,1,1,12,0,1,1,0,1,1,1,0,1,1,0,3,100.15,3.3383333333333334,1164.3
1,1,0,1,1,4,0,0,1,0,1,0,1,0,0,1,0,1,81.0,2.7,340.85
0,1,1,0,1,71,0,1,1,1,0,1,1,0,1,1,0,1,107.5,3.5833333333333335,7713.55
0,1,0,1,1,64,0,0,2,2,2,2,2,2,2,2,1,0,19.55,0.6516666666666667,1240.15
0,1,0,0,1,33,0,1,0,1,0,1,1,0,0,1,0,3,72.75,2.425,2447.45
1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,70.15,2.3383333333333334,70.15
0,0,0,0,1,3,0,0,2,2,2,2,2,2,2,1,1,0,20.85,0.6950000000000001,72.0
0,0,0,0,1,70,0,1,1,0,1,1,1,0,1,0,0,1,101.75,3.3916666666666666,7069.3
0,0,0,0,1,51,1,2,0,0,0,0,1,0,1,1,0,1,49.65,1.655,2553.35
1,1,0,0,0,4,0,1,0,0,1,0,1,1,0,1,0,1,50.9,1.6966666666666665,225.6
0,1,0,0,0,67,0,0,2,2,2,2,2,2,2,2,0,2,19.4,0.6466666666666666,1284.2
0,0,0,0,0,68,0,1,1,1,1,1,0,0,1,2,1,2,111.75,3.725,7511.3
0,0,0,0,1,62,0,1,2,2,2,2,2,2,2,2,1,3,23.65,0.7883333333333333,1416.75
1,1,1,0,1,66,0,1,1,0,1,0,0,0,1,1,0,2,100.05,3.335,6871.9
1,1,1,0,1,53,0,1,0,1,1,0,0,1,0,0,0,1,60.05,2.0016666666666665,3229.65
1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,69.6,2.32,69.6
1,1,0,0,1,4,1,2,0,0,0,0,1,0,1,1,0,1,48.55,1.6183333333333332,201.0
0,1,0,1,1,64,0,1,1,1,0,0,1,1,0,0,0,2,84.3,2.81,5289.05
0,0,0,0,1,3,0,0,0,0,1,0,1,1,0,1,0,0,46.1,1.5366666666666666,130.15
0,1,1,1,1,71,1,2,0,1,0,0,1,0,1,0,0,1,56.45,1.8816666666666668,3985.35
0,1,0,1,1,2,0,0,2,2,2,2,2,2,2,1,0,0,19.65,0.6549999999999999,38.8
1,1,0,1,0,27,0,1,1,0,1,0,0,1,0,1,0,1,79.5,2.65,2180.55
1,1,1,1,1,9,0,1,1,0,1,0,1,1,1,1,0,1,85.05,2.835,746.5
0,0,0,0,0,36,0,0,2,2,2,2,2,2,2,2,1,3,20.25,0.675,717.95
1,1,0,1,1,7,0,0,1,0,0,0,1,0,1,1,0,1,94.25,3.1416666666666666,669.0
0,1,0,0,1,65,0,1,0,1,1,1,0,1,1,2,1,3,76.15,2.5383333333333336,4929.55
0,1,0,0,0,33,0,0,2,2,2,2,2,2,2,0,0,3,19.45,0.6483333333333333,600.25
0,1,0,1,1,54,0,1,1,1,0,0,0,0,1,2,0,2,108.0,3.6,5760.65
0,0,0,1,1,1,0,0,2,2,2,2,2,2,2,1,1,3,19.9,0.6633333333333333,19.9
1,0,1,1,1,15,0,1,1,0,1,0,1,1,0,1,0,0,74.45,2.481666666666667,1145.7
1,1,0,0,1,4,0,1,1,0,0,0,1,0,1,1,0,1,100.2,3.3400000000000003,420.2
1,0,1,0,1,26,0,0,1,0,0,0,1,1,1,1,1,1,84.95,2.8316666666666666,2169.75
0,0,0,0,0,10,0,0,1,0,1,0,1,0,1,1,0,1,88.85,2.9616666666666664,929.45
1,1,0,0,0,67,0,1,1,1,0,1,1,0,1,0,0,1,111.3,3.71,7482.1
1,1,1,1,1,10,0,1,1,0,1,0,1,0,1,1,0,1,95.35,3.1783333333333332,898.35
0,1,0,0,0,60,0,0,0,0,0,0,0,0,1,2,1,3,76.95,2.565,4543.95
0,1,0,1,1,65,0,1,2,2,2,2,2,2,2,0,1,2,24.8,0.8266666666666667,1600.95
0,1,0,0,0,72,0,0,1,1,1,1,0,0,1,2,0,2,104.9,3.496666666666667,7559.55
0,0,1,0,1,26,0,1,1,0,1,1,1,0,1,1,0,3,98.1,3.27,2510.7
1,0,0,0,0,8,0,0,2,2,2,2,2,2,2,0,0,0,19.75,0.6583333333333333,145.0
0,1,0,1,1,1,0,0,2,2,2,2,2,2,2,1,1,0,20.45,0.6816666666666666,20.45
0,0,0,0,1,48,0,0,1,0,1,1,0,0,1,1,0,2,100.05,3.335,4834.0
0,0,0,1,1,41,0,1,1,1,1,0,1,1,0,1,0,2,81.3,2.71,3190.65
1,1,0,1,1,1,1,2,0,0,1,0,1,1,0,1,0,1,25.15,0.8383333333333333,25.15
1,0,0,1,1,6,0,0,1,0,1,0,1,0,1,1,0,1,91.1,3.0366666666666666,455.3
0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,44.75,1.4916666666666667,44.75
0,0,0,0,0,37,0,1,1,0,0,0,1,0,0,1,0,1,88.8,2.96,3340.55
0,0,1,1,1,56,0,1,1,1,0,1,1,0,1,0,1,1,110.5,3.683333333333333,6139.5
0,0,0,1,1,7,0,0,2,2,2,2,2,2,2,0,1,0,19.9,0.6633333333333333,173.15
0,0,0,1,1,4,0,1,1,0,0,0,1,1,0,1,0,0,80.3,2.6766666666666667,324.2
0,0,1,1,1,71,0,1,1,0,0,0,1,0,1,1,0,2,99.65,3.3216666666666668,6951.15
0,1,1,0,1,58,0,1,1,0,0,0,1,0,1,1,0,1,98.9,3.296666666666667,5780.7
0,1,0,1,1,53,0,0,2,2,2,2,2,2,2,2,1,3,19.65,0.6549999999999999,978.0
0,1,1,0,1,31,0,1,1,1,1,0,1,0,0,1,1,1,89.45,2.981666666666667,2807.65
0,1,0,1,1,1,0,0,2,2,2,2,2,2,2,1,1,0,20.3,0.6766666666666666,20.3
0,1,0,1,1,6,0,0,0,1,0,0,1,1,0,1,0,3,55.7,1.8566666666666667,335.65
0,1,0,1,1,49,0,1,0,0,1,0,0,0,0,2,0,3,66.15,2.205,3199.0
0,0,0,1,1,8,0,0,0,1,0,0,0,1,0,0,1,3,58.2,1.9400000000000002,469.25
0,0,1,1,1,22,0,0,2,2,2,2,2,2,2,0,0,0,20.05,0.6683333333333333,417.0
1,1,0,0,1,29,0,1,1,1,0,0,1,1,0,1,0,1,84.45,2.815,2467.1
0,1,0,0,0,61,1,2,0,1,1,1,1,1,0,1,1,3,33.6,1.12,2117.2
1,0,1,1,1,30,0,1,1,1,0,1,1,1,0,1,1,2,91.7,3.0566666666666666,2758.15
1,0,0,0,0,25,0,1,1,0,1,1,1,1,1,1,0,1,89.1,2.9699999999999998,2368.4
0,1,1,1,1,9,0,0,1,0,1,0,1,1,1,1,0,1,79.55,2.6516666666666664,718.55
0,1,0,0,0,5,0,0,2,2,2,2,2,2,2,0,1,1,20.55,0.685,99.45
1,1,0,1,1,9,0,1,1,0,1,0,1,0,0,1,0,1,85.35,2.8449999999999998,758.6
0,0,0,0,1,65,0,1,1,0,0,1,0,0,1,0,0,2,108.05,3.6016666666666666,7118.9
0,1,1,1,1,29,0,0,1,0,0,1,1,0,1,1,0,3,101.45,3.381666666666667,2948.6
0,0,0,1,1,1,0,1,2,2,2,2,2,2,2,1,0,0,25.75,0.8583333333333333,25.75
0,0,0,1,1,12,0,1,1,0,1,0,0,1,0,1,0,2,79.55,2.6516666666666664,958.25
0,0,0,0,0,55,0,1,1,1,1,0,1,0,1,0,1,0,100.9,3.3633333333333337,5448.6
1,1,0,1,1,11,0,0,1,0,1,0,0,1,0,1,0,1,73.85,2.4616666666666664,926.25
0,1,0,0,1,68,0,1,2,2,2,2,2,2,2,2,1,2,25.05,0.8350000000000001,1629.2
0,1,0,1,1,34,0,1,1,0,0,0,0,0,1,1,0,1,105.35,3.5116666666666663,3540.65
0,1,0,1,1,1,0,0,2,2,2,2,2,2,2,1,1,2,20.75,0.6916666666666667,20.75
0,1,0,0,0,36,0,0,0,1,0,0,1,1,0,0,1,0,53.65,1.7883333333333333,1939.35
0,0,0,0,1,15,0,1,2,2,2,2,2,2,2,2,1,0,25.2,0.84,387.9
0,1,0,1,1,10,0,0,0,1,1,0,1,1,0,1,0,0,51.65,1.7216666666666667,524.5
0,0,0,1,1,3,0,0,0,1,0,0,0,1,1,2,1,0,71.1,2.3699999999999997,213.35
0,0,0,1,1,1,0,1,2,2,2,2,2,2,2,1,0,1,25.7,0.8566666666666667,25.7
0,1,0,0,1,43,0,0,1,1,0,1,1,1,0,1,0,2,86.1,2.8699999999999997,3551.65
0,0,0,1,0,8,0,0,2,2,2,2,2,2,2,1,1,0,20.05,0.6683333333333333,163.6
1,0,1,0,0,4,0,0,0,0,1,0,1,1,0,1,1,1,46.0,1.5333333333333334,181.6
0,1,0,0,0,71,0,0,2,2,2,2,2,2,2,2,0,3,19.6,0.6533333333333334,1387.45
1,1,0,1,1,17,0,0,1,1,1,0,1,0,1,1,1,1,93.85,3.128333333333333,1625.65
0,0,0,0,0,6,0,1,0,0,1,0,1,1,0,1,0,2,48.95,1.6316666666666668,273.25
1,1,1,1,1,2,0,1,1,0,1,0,1,0,1,1,0,1,94.0,3.1333333333333333,181.7
1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,49.55,1.6516666666666666,49.55
1,1,0,1,1,64,0,1,1,0,0,0,0,0,1,0,0,2,105.65,3.521666666666667,6903.1
0,1,0,1,0,39,1,2,0,0,1,1,0,0,1,0,1,3,54.85,1.8283333333333334,2191.7
0,1,0,0,0,46,0,0,0,1,1,1,0,1,0,0,1,0,56.9,1.8966666666666667,2560.1
1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,90.75,3.025,90.75
0,0,0,0,0,72,0,1,0,1,1,1,0,0,1,2,0,3,84.2,2.8066666666666666,5986.55
0,0,0,0,0,33,0,0,2,2,2,2,2,2,2,2,1,2,19.8,0.66,641.35
0,0,0,1,1,32,0,1,1,1,1,1,0,0,1,0,0,3,109.55,3.6516666666666664,3608.0
0,0,0,1,1,5,0,0,2,2,2,2,2,2,2,1,0,0,20.5,0.6833333333333333,104.3
1,0,0,1,1,2,1,2,0,0,1,0,1,0,1,1,0,1,45.25,1.5083333333333333,85.5
1,0,0,1,1,2,0,0,1,0,1,0,1,1,1,1,1,1,80.55,2.685,184.1
0,0,1,1,1,17,0,1,1,0,1,1,1,1,0,1,0,2,82.65,2.7550000000000003,1470.05
0,1,0,1,0,5,0,0,2,2,2,2,2,2,2,1,1,2,20.35,0.6783333333333333,122.0
0,1,0,1,1,10,0,1,2,2,2,2,2,2,2,1,0,1,24.0,0.8,226.55
0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,50.15,1.6716666666666666,50.15
0,0,0,1,1,41,0,1,0,0,0,0,1,1,0,0,0,2,56.3,1.8766666666666665,2364.0
1,0,0,1,1,63,0,1,1,0,0,0,1,0,1,0,1,3,99.9,3.33,6137.0
0,1,0,0,0,22,0,0,2,2,2,2,2,2,2,0,1,0,20.15,0.6716666666666666,419.9
0,0,0,1,1,47,0,0,1,1,1,1,0,0,1,0,0,1,103.7,3.4566666666666666,4730.6
0,1,0,1,1,65,0,1,0,0,0,1,0,1,1,2,0,2,74.2,2.4733333333333336,4805.65
0,0,1,1,1,8,0,1,1,0,1,0,0,0,1,1,0,2,100.15,3.3383333333333334,908.55
1,1,0,1,0,10,0,1,1,0,1,0,1,0,1,1,1,1,95.2,3.1733333333333333,930.4
1,0,0,1,1,9,0,0,1,0,1,0,1,0,0,1,0,3,77.65,2.5883333333333334,714.15
0,1,0,1,1,35,0,0,1,1,1,0,0,1,1,0,0,1,89.2,2.9733333333333336,3251.3
1,1,1,1,1,2,0,0,1,0,0,0,1,1,0,1,0,1,74.7,2.49,165.4
0,1,1,0,1,8,1,2,0,0,0,1,1,1,1,1,0,0,43.35,1.445,371.4
0,1,0,0,1,24,1,2,0,0,1,1,1,1,0,1,1,1,29.1,0.9700000000000001,688.0
0,0,0,1,1,36,1,2,0,1,0,1,0,1,1,2,0,0,53.1,1.77,1901.25
0,1,0,0,1,67,0,1,1,0,0,1,0,0,1,2,0,3,111.3,3.71,7567.2
1,0,1,0,1,15,0,1,1,0,1,1,0,1,0,1,0,1,83.05,2.768333333333333,1258.3
1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,78.05,2.6016666666666666,78.05
1,1,1,0,1,24,1,2,0,1,1,0,1,1,1,1,1,3,39.1,1.3033333333333335,971.3
0,1,0,1,1,21,1,2,0,0,0,0,0,1,0,1,0,0,36.0,1.2,780.15
0,0,0,1,1,11,0,1,0,0,1,0,1,1,1,1,0,0,58.95,1.965,601.6
0,0,1,1,1,50,0,1,1,0,1,1,0,0,1,1,0,1,104.95,3.4983333333333335,5222.35
0,1,0,1,1,13,0,0,2,2,2,2,2,2,2,0,1,0,19.45,0.6483333333333333,270.2
0,0,0,0,0,64,0,1,1,1,0,0,0,0,1,2,1,3,110.3,3.6766666666666667,6997.3
0,1,0,1,1,3,0,0,1,0,1,0,1,1,1,1,0,1,80.35,2.6783333333333332,253.8
0,1,0,1,0,71,0,1,1,1,0,0,1,1,0,0,0,2,85.45,2.8483333333333336,6028.95
0,0,0,1,1,9,0,0,2,2,2,2,2,2,2,1,1,3,20.15,0.6716666666666666,238.15
0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,83.4,2.7800000000000002,83.4
0,1,0,1,1,3,0,0,2,2,2,2,2,2,2,1,0,1,20.5,0.6833333333333333,76.95
1,1,0,0,1,53,1,2,0,0,0,1,0,0,1,0,0,1,60.45,2.015,3184.25
0,0,0,0,0,46,0,0,2,2,2,2,2,2,2,2,0,0,19.95,0.6649999999999999,927.1
0,1,0,0,0,63,0,0,1,0,0,1,1,1,0,1,0,2,80.3,2.6766666666666667,4896.35
0,1,0,0,1,71,0,1,1,1,1,1,0,0,1,2,0,2,108.55,3.618333333333333,7616.0
0,0,1,0,1,5,0,0,1,0,1,0,1,1,0,1,0,1,69.35,2.3116666666666665,341.6
0,0,0,0,0,65,0,1,2,2,2,2,2,2,2,2,0,3,25.3,0.8433333333333334,1748.55
0,1,0,1,1,42,0,1,1,0,1,0,0,0,1,1,0,1,100.3,3.3433333333333333,4222.95
0,0,0,1,1,3,0,0,1,0,1,1,1,1,0,1,0,0,74.75,2.4916666666666667,238.1
0,1,0,1,1,24,0,0,0,1,1,0,0,1,0,1,1,1,54.95,1.8316666666666668,1348.5
0,1,0,1,0,66,0,0,2,2,2,2,2,2,2,2,1,0,20.55,0.685,1357.1
0,0,0,1,1,25,0,0,2,2,2,2,2,2,2,2,1,2,19.8,0.66,475.2
0,0,0,0,0,56,0,1,1,0,0,1,0,1,1,0,0,2,99.75,3.325,5608.4
0,1,1,0,1,52,0,1,1,0,0,1,1,0,1,0,0,3,105.1,3.503333333333333,5376.4
0,0,0,0,0,23,0,1,2,2,2,2,2,2,2,2,1,0,25.1,0.8366666666666667,611.45
0,0,0,0,1,25,0,1,2,2,2,2,2,2,2,0,0,0,26.8,0.8933333333333333,733.55
0,0,0,1,1,32,0,1,1,0,1,1,1,0,1,1,0,1,101.35,3.378333333333333,3334.9
1,0,0,1,1,16,0,0,0,1,1,0,1,1,0,1,0,1,50.15,1.6716666666666666,762.25
0,0,1,0,0,23,0,0,1,0,0,1,1,1,1,1,0,3,88.45,2.9483333333333333,2130.55
0,1,0,1,1,26,1,2,0,1,1,0,0,0,1,0,1,2,54.55,1.8183333333333331,1362.85
0,0,0,0,1,49,0,0,2,2,2,2,2,2,2,0,0,3,20.05,0.6683333333333333,923.1
0,1,0,1,0,1,0,0,2,2,2,2,2,2,2,1,1,0,20.05,0.6683333333333333,20.05
1,1,1,1,1,5,0,0,1,0,1,0,1,1,0,1,0,0,70.25,2.341666666666667,331.9
0,0,0,1,1,50,0,0,2,2,2,2,2,2,2,2,1,2,19.4,0.6466666666666666,1023.95
1,1,0,1,1,13,1,2,0,1,1,0,0,0,0,1,0,2,45.55,1.5183333333333333,597.0
0,0,0,0,0,28,0,0,2,2,2,2,2,2,2,0,1,0,19.9,0.6633333333333333,543.0
0,0,0,1,0,49,0,0,2,2,2,2,2,2,2,0,1,2,19.45,0.6483333333333333,921.3
0,0,0,1,1,18,0,1,1,0,1,1,0,1,1,1,0,3,95.05,3.1683333333333334,1679.4
0,0,0,0,0,72,0,1,0,1,1,1,1,0,0,2,0,3,71.45,2.381666666666667,5025.85
0,0,0,0,0,37,0,1,1,0,1,0,1,0,1,1,0,1,95.25,3.175,3314.15
0,1,1,0,1,7,1,2,0,1,1,0,1,1,0,1,1,3,29.8,0.9933333333333334,220.45
0,1,0,0,1,45,0,1,1,0,0,0,1,1,0,1,1,3,81.4,2.7133333333333334,3775.85
0,1,0,1,1,19,0,0,0,0,1,0,1,1,0,1,0,3,45.0,1.5,865.85
0,1,0,1,1,29,0,0,2,2,2,2,2,2,2,0,0,0,19.8,0.66,572.2
0,1,0,0,0,61,0,0,1,0,0,1,0,0,1,0,1,2,103.9,3.4633333333333334,6449.15
0,1,0,1,1,4,0,0,0,0,1,0,1,1,0,1,0,1,45.9,1.53,199.75
0,0,0,1,1,38,0,1,1,0,1,1,0,0,1,1,0,1,103.65,3.455,3988.5
0,0,0,1,1,2,0,0,2,2,2,2,2,2,2,1,1,1,19.9,0.6633333333333333,57.4
1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,45.05,1.5016666666666665,45.05
0,0,0,1,1,15,1,2,0,1,0,1,0,1,0,0,1,0,45.9,1.53,693.45
1,1,0,1,1,71,0,1,1,1,1,1,0,0,1,2,0,1,108.05,3.6016666666666666,7532.15
1,1,0,0,1,52,0,0,1,1,1,0,1,0,0,1,1,1,84.1,2.8033333333333332,4348.65
1,0,0,1,1,2,0,0,2,2,2,2,2,2,2,1,1,0,20.65,0.6883333333333332,38.7
1,1,1,0,1,24,0,0,1,0,1,1,1,0,1,1,0,1,93.15,3.105,2231.05
0,1,0,1,1,43,0,1,1,0,1,0,1,1,0,1,0,2,75.35,2.5116666666666663,3161.4
1,1,0,1,1,2,0,0,0,0,1,0,1,1,0,1,1,3,46.05,1.535,80.35
0,1,0,1,1,24,0,0,0,0,0,0,1,1,0,1,0,0,49.7,1.6566666666666667,1218.25
1,1,1,0,1,41,0,1,1,0,1,1,1,0,1,1,0,1,99.8,3.3266666666666667,4259.3
1,0,0,0,0,14,0,1,1,0,1,1,1,1,1,1,0,1,87.25,2.908333333333333,1258.6
0,0,0,0,1,64,0,0,0,0,0,1,0,1,1,2,0,0,68.3,2.2766666666666664,4378.8
0,1,0,0,0,72,0,0,2,2,2,2,2,2,2,2,1,2,19.4,0.6466666666666666,1363.25
0,0,0,1,1,27,0,0,0,0,0,0,0,1,0,1,0,0,56.15,1.8716666666666666,1439.35
0,1,1,1,1,35,0,0,0,0,1,1,0,0,1,0,0,1,73.0,2.433333333333333,2471.25
0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,59.55,1.9849999999999999,59.55
1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,68.65,2.2883333333333336,68.65
1,1,1,1,1,43,0,0,1,0,1,0,1,0,1,1,0,0,89.55,2.985,3856.75
0,0,1,0,1,53,0,1,1,0,1,0,1,0,1,0,0,2,95.85,3.195,5016.25
1,0,0,1,0,17,0,1,0,0,1,1,1,1,0,0,0,0,55.85,1.8616666666666668,937.5
1,0,1,1,1,20,0,1,1,0,1,0,1,1,1,1,0,2,85.8,2.86,1727.5
0,1,0,1,1,6,0,0,2,2,2,2,2,2,2,0,1,0,19.15,0.6383333333333333,124.4
0,1,0,1,0,1,1,2,0,0,1,0,1,1,0,1,0,1,24.7,0.8233333333333334,24.7
0,0,0,1,1,61,0,1,0,1,0,1,0,0,1,2,1,1,89.65,2.9883333333333337,5308.7
1,0,1,1,1,4,0,1,1,0,1,1,1,0,0,1,0,1,89.2,2.9733333333333336,346.2
0,0,0,1,1,1,0,0,2,2,2,2,2,2,2,1,1,0,19.55,0.6516666666666667,19.55
1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,80.5,2.683333333333333,80.5
0,0,0,0,0,68,0,1,1,0,0,0,0,1,0,0,0,3,83.65,2.7883333333333336,5733.4
1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,79.25,2.6416666666666666,79.25
1,0,0,1,1,2,0,1,1,0,1,1,1,1,0,1,1,0,80.6,2.6866666666666665,155.8
1,0,0,1,1,45,0,1,1,0,0,0,1,0,0,1,0,2,89.3,2.9766666666666666,4016.85
1,0,0,0,0,40,0,1,1,0,1,1,0,1,0,1,0,1,84.85,2.828333333333333,3303.05
0,0,0,1,1,34,0,0,1,0,0,1,0,0,1,1,0,1,105.1,3.503333333333333,3634.8
0,0,0,1,1,13,0,1,1,0,1,0,1,1,1,1,0,1,85.95,2.865,1215.65
1,0,0,1,1,1,0,0,2,2,2,2,2,2,2,1,0,0,20.25,0.675,20.25
0,0,0,0,0,35,1,2,0,0,1,0,0,0,0,0,1,0,40.9,1.3633333333333333,1383.6
0,1,0,0,0,35,0,0,2,2,2,2,2,2,2,0,1,1,19.9,0.6633333333333333,666.0
0,1,1,0,1,72,0,1,1,1,0,1,1,1,1,2,0,2,102.65,3.421666666666667,7550.3
0,1,1,0,1,2,0,0,1,0,1,1,1,1,0,1,0,1,74.2,2.4733333333333336,140.1
0,0,0,1,1,12,0,0,2,2,2,2,2,2,2,1,1,3,19.45,0.6483333333333333,227.45
0,1,0,0,0,69,0,0,0,1,0,1,0,0,0,2,0,3,75.75,2.525,5388.15
0,1,1,1,1,57,0,1,1,0,0,0,0,0,1,1,0,3,104.9,3.496666666666667,5913.95
1,0,0,0,1,35,0,0,1,0,1,0,1,1,0,1,0,1,70.3,2.3433333333333333,2416.55
